colm1;colm2
1.49476;0.66059
-1.62939;-0.13251
-1.61653;-0.24831
-1.50727;0.63732
0.25923;1.61561
1.06889;1.23904
-1.56171;-0.49034
-1.55729;0.50674
1.59253;0.38433
-0.98776;1.30806
1.43085;-0.79905
-1.42717;0.80858
1.48397;0.6995
-1.2576;-1.05251
-1.45811;0.75506
1.61071;0.31359
1.62786;-0.21002
0.35466;1.60386
1.11347;1.20821
-1.36059;0.92172
0.8284;1.42022
1.44371;-0.78805
-0.54582;-1.55102
1.62743;0.24512
1.64463;-0.06215
0.37661;-1.60191
0.52754;-1.5591
-0.40196;-1.59703
-1.54176;0.58458
-0.415;-1.59558
-0.66474;-1.50925
0.43425;-1.59146
1.65019;-0.01808
-1.51462;0.65586
-0.55358;-1.5546
-1.07682;1.25311
-1.65138;0.03888
-1.60629;-0.38698
1.54696;-0.58108
-1.07059;-1.25953
-0.29154;1.62905
1.65349;0.03598
1.61483;0.35857
-1.34829;-0.96049
-1.53742;-0.61559
0.58873;1.54909
0.49568;1.58211
1.65713;0.04147
0.33927;-1.62199
0.12649;-1.65269
-0.05493;1.65915
1.37718;-0.92449
-1.39211;-0.90429
1.07765;1.26304
1.5695;-0.54109
1.50824;0.69612
1.55634;0.58303
-0.43071;1.60592
-1.13447;-1.21479
-1.48321;-0.7514
-1.57138;-0.54567
-0.21843;1.65132
-1.66514;-0.01818
-0.34806;-1.62758
-1.63015;0.3484
-1.60526;0.45054
0.6247;1.54564
-1.66512;-0.09198
-1.51929;0.68917
-1.07302;-1.27739
0.42118;1.61567
1.62847;0.3704
-0.49419;1.59644
-0.51302;1.59091
-1.66288;0.16964
-1.62175;0.40819
0.77037;1.48456
-0.51168;1.59351
1.4486;0.83626
-1.63392;0.36378
1.65799;0.23249
-1.03905;-1.31296
-0.69979;1.5222
-0.48196;1.60521
1.09611;1.26901
-1.29881;-1.05826
1.28972;1.07246
1.6707;0.1472
-1.1036;1.26578
-0.5584;-1.58265
-0.55908;1.58408
0.39221;1.633
0.2803;-1.65662
-1.61354;-0.46928
1.21439;1.1627
1.45555;-0.84259
1.42541;-0.89279
1.64349;-0.359
1.67934;0.11032
-1.63127;-0.41598
-0.10219;1.68175
-1.68499;0.003
-0.463;1.62074
1.53031;0.70543
-1.67713;-0.17207
-1.02276;-1.34107
0.80279;-1.48377
1.56489;-0.63174
-0.8435;-1.46105
1.43045;0.89801
-0.9599;-1.38848
-0.7181;-1.52833
-0.32838;-1.657
-1.59521;-0.56004
0.08792;1.68889
0.0274;-1.69111
-0.07684;1.69052
1.60698;-0.53106
0.78776;1.49886
0.86757;1.45554
1.66602;0.30803
-1.12499;1.26872
0.84073;1.47261
0.65854;1.56307
1.69499;-0.03779
-1.26109;1.13676
-0.1135;1.69374
1.59746;0.57322
-0.81984;1.48744
0.41158;1.64833
0.5123;1.62078
-0.54592;1.60991
-1.42548;-0.92488
0.96707;-1.39805
1.61421;0.53771
-0.43123;-1.64539
-0.11367;-1.69784
-0.24543;1.68549
1.65108;0.41354
0.03169;-1.70297
-1.67862;-0.29244
-0.92898;-1.4287
-0.67688;1.56559
-1.68392;-0.2677
-0.72516;1.5451
-1.47018;0.86862
0.14658;-1.69935
1.12024;-1.28716
-1.70436;0.11973
-0.38391;-1.66443
0.58151;1.60699
0.79542;1.51253
-1.43505;-0.9293
1.37131;-1.02289
1.70622;0.12938
1.04147;-1.35764
0.2332;-1.69539
-0.85282;-1.48331
1.45812;-0.89696
-1.38766;1.00743
0.51311;1.63621
1.68571;0.30653
-0.95302;-1.42602
0.52208;1.63427
-0.33056;-1.68364
1.70081;0.23245
-1.61362;-0.58522
-1.55508;0.72982
-1.0159;1.38653
1.67682;0.37673
-1.68785;-0.32541
0.67531;1.58233
0.69887;-1.57074
0.39853;1.67379
-0.36691;-1.68161
-1.05711;-1.359
-1.71678;0.13543
-1.04101;1.37268
-0.9556;-1.43296
1.43894;0.95011
-1.57551;0.70053
0.20584;1.7135
-0.83346;-1.50937
-0.32148;-1.69448
0.49191;1.65446
-0.40326;-1.67876
-1.72459;-0.09418
-1.35623;-1.06957
0.77644;-1.54406
-1.71392;0.22294
1.17312;-1.27012
0.63216;1.61116
-0.64791;1.60529
-1.52382;0.82286
0.17768;1.7227
-0.89168;-1.48386
-0.97768;1.431
0.02437;1.73266
-1.64489;0.54648
0.3014;-1.70736
-1.71048;-0.28034
-0.88736;-1.48933
-1.729;-0.13237
-0.80187;1.5402
1.65599;-0.5191
-0.05169;-1.73424
-1.3957;-1.03457
-1.66818;0.48985
1.17024;1.28407
-1.06846;1.3717
-0.96687;-1.4451
0.66237;-1.60847
1.29131;-1.16636
0.86337;1.51228
0.13975;1.73643
-1.69047;0.41968
1.73642;-0.12999
-1.44009;-0.98056
-1.32082;-1.13754
1.6578;-0.53828
-1.73532;0.1824
-1.68503;0.45213
1.74072;0.12363
1.71996;0.29783
0.29956;1.72069
0.61358;-1.63458
1.32654;1.13778
1.48369;-0.92194
1.56664;0.77577
-0.48838;-1.67872
1.73849;-0.18435
0.95775;1.46401
1.59657;-0.7165
1.53664;0.83923
0.69338;-1.60776
-0.77323;-1.57056
1.34315;1.1261
1.52655;-0.8608
1.37938;1.08323
0.86471;-1.52371
1.37675;1.08696
1.42047;1.02893
0.44592;-1.69698
-1.69637;0.455
-1.57803;0.77105
-1.51009;0.89767
1.69638;0.46001
-0.2281;1.7434
0.68653;-1.61799
-0.83437;1.5494
1.70251;-0.44088
0.99189;1.45373
-1.72923;-0.3293
1.74773;-0.2062
0.73217;-1.60165
-0.10082;-1.75842
0.55449;-1.67274
-1.44827;1.00437
0.30749;1.73731
0.92777;1.50098
-1.7339;-0.32327
1.72842;0.35382
-0.36826;-1.72517
-1.67901;0.54922
1.36566;1.11938
0.0525;1.76624
1.32708;-1.16665
1.63703;0.66598
0.28417;1.7449
1.76684;-0.07834
-0.14949;1.7636
-1.62675;0.69719
-1.37394;-1.11485
-1.76775;0.11079
-1.75998;-0.20506
1.77077;-0.0103
1.72915;0.38445
-0.08895;1.77006
1.56953;-0.82482
1.17829;-1.32559
0.33333;1.74327
1.16006;-1.34231
1.44215;-1.03415
-0.67315;-1.64214
-1.02785;-1.4481
0.42879;1.72465
-1.17656;-1.3313
-1.15233;-1.3532
1.60403;0.76705
1.62534;-0.72162
-1.48032;-0.98631
-0.6267;-1.66456
1.34758;1.16421
0.38711;-1.73724
-1.77038;-0.19269
-0.07768;-1.77879
1.57559;0.83238
-0.00977;1.78349
-1.27018;-1.25143
-1.36318;1.15136
0.62141;1.67238
-1.74238;-0.38337
1.13225;1.38087
-0.99501;-1.4813
1.64211;-0.7025
-0.30234;1.7619
-1.69385;-0.56895
1.56485;-0.86081
-0.10531;1.78541
-0.59148;-1.68801
1.59224;0.8155
-0.16609;-1.78181
-1.78756;-0.08932
-1.68942;-0.58977
0.56787;1.69934
1.65288;0.69154
-0.61266;1.68585
0.54247;1.7096
1.47201;1.02318
1.20988;1.32395
-1.56042;0.88699
-1.13827;-1.38761
0.29578;-1.7706
-1.77361;0.27565
1.69825;-0.5851
1.79255;-0.12659
0.35114;-1.76155
-1.62131;0.778
-0.84005;-1.58824
-1.10905;-1.41595
1.65752;0.69798
-0.08432;1.79796
-0.67297;-1.6697
-1.78427;-0.23938
-1.69894;0.59758
-0.82448;-1.60056
0.19868;-1.79051
0.14389;1.79774
0.9934;1.50537
-1.74024;0.47828
-1.34768;-1.19899
1.45467;-1.06738
-0.34637;-1.77113
-0.05824;1.80488
0.74547;-1.64527
-1.49686;1.01065
-1.65441;0.72716
1.51871;-0.98047
-0.54407;1.72535
1.55837;0.91845
0.07541;1.80836
0.58617;-1.71099
1.49549;-1.01834
1.78942;0.26715
-1.27757;-1.28333
0.6448;-1.69317
-1.49711;-1.01912
0.77229;1.64093
-0.91652;1.56529
1.48725;1.03925
0.43141;1.76296
0.27032;-1.79374
-0.4097;-1.76832
-0.08572;1.81425
0.45687;1.7578
1.81588;-0.02016
-1.40451;1.1533
0.25195;1.80056
1.66016;-0.74047
-1.70128;-0.64153
-1.7722;-0.40639
1.4043;1.15747
-1.45277;1.09844
-1.81626;0.13229
-1.44954;1.10313
-1.73004;0.57098
-1.30629;1.27091
1.20724;1.36552
1.79808;-0.30084
-1.72005;0.60424
-0.17295;-1.81486
1.82371;0.05187
0.62242;1.71692
-0.95636;-1.55425
-1.68175;0.71352
-1.82336;-0.11054
0.62662;-1.71628
-1.51247;1.02521
-1.40147;1.17309
-1.82229;-0.146
-1.75867;0.50332
1.81889;0.19747
-1.14589;-1.42652
1.36573;-1.21647
1.64552;0.8009
-1.40742;-1.17242
-1.03217;-1.5136
1.53473;1.00078
1.59926;-0.89548
1.8333;-0.04701
-0.32001;1.8075
1.82375;-0.19444
-1.80159;-0.34524
-1.30273;1.29472
1.60947;0.88252
1.02733;1.52223
-1.5927;0.9163
1.83295;0.12209
-0.52294;1.76213
-1.14677;1.43807
-0.66713;-1.71269
-1.83032;0.18178
-0.76124;-1.67397
-1.00437;-1.5416
-1.50858;-1.05493
-1.83361;0.18216
-1.7578;-0.5532
1.83083;-0.20547
-0.51114;-1.77049
-0.55543;-1.75729
-1.52052;-1.04217
1.84311;-0.086
-1.3068;-1.30075
-1.84209;-0.10887
1.21693;-1.38692
1.56678;-0.9742
1.84397;0.09237
-1.84697;0.06639
0.96494;-1.5761
-0.12944;-1.84363
1.83473;0.23131
0.25561;-1.83156
0.43157;-1.79774
0.47567;-1.78727
1.28096;-1.33432
1.50792;-1.0728
1.79409;-0.45628
-1.83718;-0.24423
1.83984;0.21924
1.60103;0.93419
-0.55211;-1.76908
1.84691;0.17069
-0.79255;-1.676
-1.85593;0.01841
-1.55747;1.01252
1.51554;-1.07072
-1.1618;-1.44886
0.80407;1.67416
0.15874;-1.85097
-1.85768;-0.05957
-1.40577;-1.21565
-0.57932;-1.76595
-0.27046;-1.83903
1.76959;-0.5724
-1.53386;-1.05239
1.65036;0.86166
0.92502;1.61677
1.29145;-1.34008
-1.45974;1.159
1.58583;-0.97785
1.77687;0.56213
1.73397;0.68646
-1.04184;1.5478
1.86595;0.02097
-0.17524;-1.85657
0.22309;1.85453
-0.50626;-1.79616
-1.28819;1.35442
0.17201;-1.85974
0.25034;-1.85141
0.61057;-1.76668
0.9792;-1.59242
0.88857;1.64673
1.3802;-1.26258
-1.80324;-0.49708
-0.75664;-1.7106
-1.20243;1.43732
-1.78491;-0.56855
-0.31279;-1.8463
0.40063;1.8304
-1.35358;-1.29633
0.07919;-1.87233
-0.68099;-1.74649
-1.25113;1.39754
-0.77619;-1.70601
1.73874;0.70606
-1.67117;0.85685
-1.65759;0.88435
-1.8789;-0.02219
0.40078;-1.83523
-1.40584;1.24772
-0.2427;1.86345
-0.61688;1.77742
-1.33471;1.3268
-1.55278;-1.06045
-1.73304;0.73438
1.80113;-0.54266
0.62937;1.77455
-0.481;-1.82004
1.70399;0.80235
-0.80269;1.70505
-1.82003;0.48906
-0.35764;1.85138
0.52545;1.81238
-0.58823;-1.7908
-1.56576;1.05398
-1.8808;-0.1582
0.52786;-1.81127
-0.52502;1.81397
1.53391;1.10024
0.88172;1.67058
0.66281;1.76964
-1.4491;1.21391
1.18391;-1.47338
1.76639;-0.6734
-1.42461;1.24662
-1.06632;1.56519
0.94274;1.641
-1.79192;0.61243
1.65147;-0.92486
1.88601;-0.17813
-1.30765;-1.36983
-1.85714;0.37717
-0.46323;-1.83658
0.73934;-1.74514
0.01248;-1.89534
1.26632;1.41263
-1.85765;0.39324
-1.89218;-0.15312
0.55145;1.81669
-1.75025;-0.7374
-1.49577;1.17087
0.97274;-1.63162
1.37588;1.31184
-1.22704;-1.45074
1.75687;0.72856
1.43824;-1.24192
-1.03384;-1.59652
1.65136;0.94312
-0.61222;1.80316
0.28707;1.88164
-0.74262;1.7542
-1.85208;0.44238
0.24114;1.89109
1.45735;-1.22668
-1.66121;0.93764
-1.44956;1.24203
0.5147;-1.83538
-1.65646;0.95001
1.8276;0.54771
-1.89194;0.25508
-1.61801;-1.0126
0.99466;-1.62985
-0.94438;1.66297
0.1214;-1.90613
1.89726;-0.22638
-1.05268;1.59854
-1.37553;-1.32872
0.26098;1.89495
0.6366;-1.80506
-1.87657;-0.3739
1.62867;1.00744
1.14222;1.53796
-1.65677;0.96241
1.20155;-1.49102
-1.63071;1.00965
-1.55873;1.11813
-1.84746;-0.51457
1.45331;-1.25076
1.87776;0.39533
0.58726;1.82741
-0.8106;-1.73867
-1.03519;-1.61575
1.88807;0.35064
0.64444;1.81127
0.04423;-1.91927
1.61933;-1.03363
-1.38429;1.33529
-0.31141;1.89823
-0.4615;-1.86764
-0.27072;-1.90521
1.21033;1.49661
0.04193;1.92604
1.76397;-0.7703
1.53579;-1.16064
0.82109;-1.74226
1.64821;-0.9963
-0.51517;1.85826
-1.13885;-1.55525
-0.36042;-1.89486
-1.9258;0.11156
1.85406;-0.5339
-1.54302;1.16206
-0.5931;-1.83564
1.90658;0.30611
-0.81793;1.75213
-0.75506;-1.77768
1.34823;-1.38326
-1.92961;-0.10937
1.92733;-0.15107
-1.65972;0.99388
-1.68269;0.95522
1.93268;-0.08961
1.93429;-0.03907
-1.82491;-0.64738
-1.60528;-1.08255
1.88786;-0.43271
1.72224;0.88551
1.71732;0.89726
-0.27776;1.91969
1.24725;-1.48509
1.93584;0.11876
-1.90729;0.35234
1.02713;-1.64523
0.09586;1.94034
-1.88172;-0.48077
-1.64877;1.0287
0.26673;-1.92448
1.82874;-0.65764
-0.16687;-1.93641
0.94771;1.69797
0.46278;1.88969
0.20118;1.93596
1.38203;1.36947
1.52281;1.2116
-0.96197;1.69296
1.41305;1.33907
-1.80726;-0.7253
1.7064;0.93888
-1.64385;-1.04477
-1.65628;1.02865
1.60013;-1.11233
1.7004;-0.95288
-0.65983;-1.8345
-1.9027;0.43618
-0.54997;1.87344
1.04831;-1.64621
1.74225;0.87964
1.39282;-1.3689
1.55423;1.18447
-1.44088;-1.31872
-1.88643;-0.50627
0.72503;-1.81424
-0.7463;1.80886
0.38016;1.91951
-1.39901;-1.36737
0.13851;1.95282
0.80614;1.78398
-0.06878;-1.9568
-0.24071;1.94447
-0.52603;1.88904
1.88783;0.52428
-1.49789;1.26721
1.44763;1.32149
1.66481;1.03536
1.91436;0.42901
-1.27479;1.49231
0.72035;1.82714
1.95285;-0.19764
-1.96103;-0.10904
1.8132;0.75603
-1.42299;-1.35411
-0.5654;1.88308
1.96396;-0.0497
0.47854;-1.90688
-1.93202;-0.36386
-0.58409;1.87883
1.96778;-0.04219
-1.35247;1.43234
-1.85651;-0.65249
1.07448;1.65134
1.76348;-0.87392
0.77218;1.81237
0.91606;1.74345
-0.99149;1.70447
1.37388;1.41397
0.82236;1.79379
-1.90438;-0.51177
0.3834;-1.93461
0.93821;1.73702
-1.49082;1.29601
0.92918;-1.74082
-1.85057;0.69447
-1.43368;1.35921
1.59955;-1.16069
-1.01328;-1.69541
-0.51888;-1.90602
-1.19644;-1.57254
0.43534;1.93147
1.83727;-0.72985
0.78569;-1.81572
-1.17013;-1.59701
1.72082;0.97818
1.62253;-1.13539
-1.52478;1.26569
-1.95397;0.32956
1.77984;0.87436
1.02916;-1.69246
1.90914;-0.53256
1.34051;-1.4608
0.80796;1.81243
1.66967;1.0718
-1.84257;0.73922
1.26239;-1.53347
1.86851;-0.67462
-0.25247;-1.96865
-1.00493;-1.7128
0.24945;1.97276
1.98232;0.1408
0.93609;-1.75499
1.57544;1.21135
-1.42349;-1.3899
1.97273;0.26013
-0.45579;-1.93625
-1.95358;-0.37817
-0.52739;1.92249
0.36026;1.96068
0.13967;-1.98586
1.41474;1.40301
-1.14094;1.63635
0.45772;-1.94056
-1.822;0.81227
1.07145;1.68387
-0.64375;-1.88797
-0.73323;-1.85531
-1.30844;-1.50606
1.91892;0.55016
0.90451;1.78151
1.35058;1.47246
-1.84207;-0.77633
1.71899;1.02242
-0.5768;1.91543
1.68524;-1.07763
-1.43157;-1.39553
-1.31072;1.51377
1.06714;-1.69271
0.9577;1.75818
0.70164;-1.87634
-1.87058;-0.71472
-1.25653;1.55994
-0.47825;-1.94481
-1.20152;-1.60235
-1.52907;-1.29324
1.25219;1.56731
0.99412;1.74242
-1.97146;0.37813
-1.01148;1.73438
-0.70758;1.87957
0.74201;1.86599
1.86171;0.75549
1.56668;-1.25818
1.44247;-1.39739
1.89266;-0.67541
-1.50049;1.34128
1.11619;-1.67218
-0.75295;1.86598
-1.99874;-0.2345
1.75954;-0.97782
1.57923;-1.24933
1.83018;-0.84053
-1.47026;-1.37549
1.89065;-0.69157
-1.98114;-0.36814
1.07503;-1.70529
1.99674;0.27332
0.87075;-1.81852
-1.97862;0.38882
1.04416;-1.72699
-1.82838;0.85544
0.89198;1.81255
-0.5886;-1.93007
1.84792;-0.81238
-1.69906;-1.09309
-1.85525;-0.79977
1.88722;0.72371
-1.25368;-1.58537
1.28733;-1.56013
-0.81644;-1.8493
-1.92868;-0.60906
-2.022;-0.10269
2.01319;-0.19986
-1.23287;1.60682
0.31937;-1.99937
-1.54213;1.31361
0.90977;1.81197
-1.54602;-1.30858
-1.79803;0.9393
-0.29333;-2.00509
-0.42355;-1.98097
-1.94926;0.56565
1.03982;1.74213
0.58229;-1.94488
1.96368;-0.51279
-1.55634;1.3036
0.59342;1.94297
1.45368;-1.41914
-1.26277;-1.59023
2.01604;-0.24996
0.81653;-1.86105
0.78662;1.87554
0.10455;2.03069
-1.79428;-0.95688
-1.17479;-1.66108
2.01574;-0.28737
1.97704;-0.48464
-1.69124;1.13817
-1.66626;-1.171
-0.89973;1.829
-2.02678;-0.22423
-0.83439;-1.85948
-1.41002;-1.47189
-0.05532;-2.03888
-2.04045;0.02815
-2.01097;-0.34265
-1.45338;1.43537
-2.02465;-0.26589
1.16271;1.67833
1.84471;-0.8752
1.69127;1.14757
-1.71397;1.11402
1.55204;-1.3311
1.7439;1.06762
-2.03568;-0.20642
2.005;-0.3989
-1.75214;1.06045
2.01851;-0.3327
-2.048;0.02892
2.01115;0.38232
-1.04426;-1.76057
2.00526;-0.41772
-0.85104;1.86619
1.93319;0.68218
-1.97013;0.57039
1.24722;-1.62504
-0.87189;-1.8558
-2.03926;-0.22449
-0.02585;2.05098
-0.00032;2.0541
-0.55208;-1.97655
-0.41412;2.0133
-2.04046;-0.24665
-0.98069;1.80717
0.9604;-1.81589
2.05392;0.04933
1.55912;-1.34033
-0.52903;-1.9868
-1.21266;-1.65985
-0.05643;-2.05544
-1.99381;-0.51182
1.30136;1.5944
1.59675;1.29994
0.47779;2.00374
-1.04493;-1.77469
-0.5832;1.97597
0.19798;2.05195
-0.19454;-2.05084
0.65516;-1.95465
-1.5507;-1.35819
1.54752;1.36283
2.02481;-0.38691
1.98403;-0.57076
2.02206;0.41759
1.84494;0.92683
-2.05298;0.21688
-2.05497;-0.20607
-1.16485;1.70855
1.24228;-1.65061
-1.55126;1.37028
-2.04961;-0.28545
-1.29571;-1.61163
-1.93788;0.72358
2.03271;0.3892
-1.93112;0.74882
-1.93834;0.72953
0.39349;-2.03164
-1.86251;0.91069
1.73687;-1.12993
-1.66114;1.24019
-1.58914;-1.33096
-0.37812;-2.03775
0.14663;2.06971
1.96283;0.67478
1.26554;-1.6435
-2.06625;-0.19783
-2.07331;-0.12061
-1.99565;0.57719
-0.10785;-2.07438
1.7892;-1.05567
-0.97216;-1.83543
-1.77875;-1.07336
1.09672;1.76791
-1.22086;1.68604
2.04744;-0.3604
-0.12311;2.07836
-0.06948;-2.07931
1.73553;1.14701
-1.95186;-0.72386
-0.22893;-2.0684
-1.75558;-1.12032
1.57271;-1.36448
-1.82186;1.01588
1.24832;-1.66818
-2.02449;0.50638
1.82951;-0.99998
-1.77996;1.08824
1.80703;-1.04333
0.27722;2.06934
-0.76825;1.94356
-1.58419;-1.35644
-2.08945;-0.01098
-1.63745;-1.29726
-1.63622;1.30111
-1.99904;-0.61101
2.05804;0.37229
2.06047;-0.35996
-0.78593;-1.93725
-2.0895;0.13293
-1.85402;-0.97126
-2.09358;0.06992
1.0533;1.80769
-1.29077;1.64997
-0.76693;1.94987
0.62755;-1.99766
1.79638;-1.07981
-1.52124;1.44589
-1.69883;1.23161
-1.56382;1.39913
-2.09886;0.02
-1.36178;-1.59533
-0.90388;1.89448
1.50807;1.4591
2.05035;0.45066
-1.36902;1.59504
-0.6738;1.99218
2.0956;-0.14017
1.9957;-0.65466
-1.9991;-0.64836
-0.06044;2.10273
2.03923;-0.51505
-2.0529;-0.45409
0.28259;2.08635
-1.55023;1.42719
2.03224;0.54478
2.03727;0.5247
0.21357;2.09578
2.10046;-0.14888
-1.99015;0.68968
1.59478;-1.37673
-1.07303;1.81619
-1.38143;1.59594
-1.02126;-1.8427
-1.88615;-0.94357
0.29354;2.08969
0.84595;-1.93389
-0.04674;-2.1097
1.55999;-1.4223
1.0118;1.85582
-0.85211;-1.931
1.17239;-1.7576
-0.59032;2.03106
-0.2846;2.09544
0.21783;2.10386
-0.15748;2.1088
0.44387;2.0689
-1.93367;0.85867
-2.03385;-0.58355
-1.84759;-1.03202
-1.34731;1.63542
-0.9541;1.89234
0.06693;-2.11697
1.12009;1.79851
-1.19028;1.75573
-0.61978;-2.02667
0.51836;-2.05553
-2.10161;0.29246
-1.22275;1.73717
1.87644;0.9893
0.28011;-2.10436
0.76266;1.98076
-2.10004;0.30688
-1.95468;-0.82511
1.44861;1.55419
-1.9789;0.77813
1.22262;1.73849
1.33654;-1.65225
-1.51529;-1.49244
1.87185;-1.00943
1.78721;1.15492
1.52771;1.48194
1.92333;0.91361
0.80806;1.97056
-1.4187;-1.58747
-2.13081;-0.05846
-0.04751;2.13073
-1.24433;-1.73056
-2.05534;-0.55898
1.5023;-1.51126
1.88238;1.00102
-0.92327;1.92607
-1.1862;-1.7741
1.11534;1.81908
-2.06005;-0.5609
-1.49686;-1.52294
0.21167;-2.1247
1.60906;1.40568
2.05214;0.5917
-0.6412;-2.03752
1.78974;1.16863
-2.1383;0.0228
-0.25589;-2.12365
-1.54568;1.48001
1.80574;-1.14718
1.4167;1.60444
-1.92578;-0.93376
0.0398;-2.13952
-0.77157;-1.99819
1.8617;1.05633
-1.0438;-1.87162
-0.93897;1.92591
2.14193;-0.09144
-0.53717;-2.07429
1.56719;-1.4638
-1.83379;1.11681
-0.72168;-2.02001
-0.83525;1.97916
2.14149;0.13864
-2.06577;-0.58168
-0.413;2.10826
0.3816;-2.11241
1.38196;-1.64451
2.14822;-0.02933
-1.71218;1.30198
1.64365;-1.3874
-0.22307;2.13975
-1.80398;-1.17177
-0.22593;2.14049
0.97044;-1.92117
0.51007;2.09206
-0.99685;1.91052
-1.99371;-0.81533
0.12358;-2.1499
-2.09839;0.49509
-0.49499;2.0985
1.1856;1.79881
0.26765;2.14142
0.27826;2.14009
1.39005;-1.64701
2.03031;0.72795
-1.84498;-1.11831
2.14835;0.21468
-1.80604;-1.18297
-0.64053;-2.06206
0.92715;1.95262
-1.47617;-1.57628
1.1125;1.85218
-1.31899;-1.71279
-1.83256;1.15112
1.68094;1.35994
-1.71448;-1.31857
-0.47916;2.11159
0.39499;-2.12721
-1.09819;-1.86336
-2.07443;0.62269
-1.45339;1.60891
2.13901;-0.33338
2.06941;0.64213
0.87094;1.98438
-2.12154;-0.44176
1.49754;1.56998
-1.5894;1.47845
2.05161;-0.7011
-2.16308;-0.17429
-2.1633;0.17221
-1.57788;1.49182
-0.45966;2.12266
-1.85084;1.13352
-2.12535;0.44954
1.12923;1.85582
-0.16928;2.16696
2.10121;-0.55185
2.02832;-0.78566
-2.1218;-0.47667
1.02053;-1.91986
-1.74246;1.30441
0.02026;-2.17359
-1.76122;-1.27684
1.7507;-1.29044
2.16661;-0.1915
2.03035;0.78523
-1.57717;1.50457
-0.95528;-1.95785
1.50667;-1.5743
0.71797;2.06018
0.37332;2.15058
-1.05238;1.91365
-2.07761;0.66571
1.2422;1.79177
-0.91352;1.98293
-2.16003;-0.31607
-0.81618;2.02687
2.17948;-0.1383
0.46204;2.13555
-2.1685;-0.27956
0.12759;-2.18218
2.02777;0.81989
-0.11805;2.18436
1.43824;-1.64838
1.17747;1.8439
-0.05744;2.18978
-0.20578;2.18143
2.09198;-0.64125
2.15698;0.37978
-0.27671;2.17161
-2.10592;-0.59912
-2.12531;-0.53503
-2.15802;-0.38048
-2.1332;0.51015
0.99822;1.95156
2.18183;-0.21447
-1.55475;1.5488
0.84445;-2.0265
-1.1876;-1.84369
-2.19284;-0.09303
-0.59628;-2.11326
-1.20832;1.83635
1.83326;1.20908
2.02646;-0.84653
-2.09129;-0.67579
2.1416;-0.49293
-0.58913;-2.11655
-0.97546;-1.96963
1.78635;1.2815
-0.98164;1.97237
-0.43768;2.15856
-1.05135;1.93514
-1.64265;1.46779
-1.58012;1.53356
-0.88271;2.0216
-1.89274;1.13139
-1.73149;-1.36169
1.57757;-1.53807
0.70829;-2.087
1.15637;-1.87889
0.3625;-2.17578
1.92645;1.07418
1.17403;1.87055
-2.13037;0.57975
-0.88519;-2.02203
1.8919;1.13726
0.30155;-2.18737
-2.17871;-0.36656
1.95589;-1.02682
-2.15156;-0.5027
-2.05041;0.82397
-1.88442;1.16026
-0.16921;-2.20631
-0.26391;-2.19701
2.08174;0.74608
1.29121;-1.79704
0.16952;2.20664
-1.15793;1.88707
-2.2144;0.08988
-1.45253;-1.67054
0.28718;-2.196
-0.56134;2.14455
0.96878;1.99569
-2.21737;-0.00686
-2.20222;0.2538
0.64067;-2.12226
1.60865;-1.52412
1.03968;1.95991
-0.02444;2.22057
2.05657;0.83802
-1.8727;-1.19159
0.59644;-2.13981
1.49203;1.64773
2.01196;-0.94052
1.1752;1.88608
2.20752;0.23483
0.66505;2.12107
2.00108;0.96973
-1.74066;1.38945
1.8049;-1.30184
2.17232;-0.47556
-1.96203;-1.04907
0.21229;2.21662
1.90126;-1.16032
-2.20048;-0.34173
0.34168;2.20427
-1.70792;1.42973
-1.85029;1.24733
-1.1735;-1.89378
2.00557;0.97351
-0.33639;2.20624
-1.8475;1.2541
0.54938;-2.16222
2.21025;-0.31722
-0.88409;-2.04814
0.51253;2.17589
-2.22409;0.21183
-0.84531;-2.06778
2.18925;0.44549
-1.33426;-1.79303
-2.22975;-0.15669
-1.55837;1.60219
2.23449;0.0342
-0.56584;2.16576
0.54982;-2.16823
2.01802;-0.96458
-2.15318;-0.60675
-0.8653;-2.06394
-0.90414;-2.04747
0.55414;2.17102
-2.14622;-0.6482
-2.18886;-0.47826
-1.3938;-1.75451
1.11357;-1.94688
1.42074;1.73738
2.24185;0.06097
2.22169;-0.31926
1.94257;-1.12158
0.56736;2.17394
-2.23292;0.2381
-1.97835;-1.06423
-1.85413;1.27019
-0.61013;-2.1626
1.21813;-1.88926
-0.47847;-2.19408
-1.61634;1.56489
-0.43016;2.20788
1.0044;2.01219
1.1112;-1.95527
-1.33859;-1.807
0.68973;-2.14325
1.62074;1.56241
-1.3793;1.78276
2.24838;-0.11213
-2.09942;0.81885
1.1281;1.95023
0.73013;2.13098
-0.6406;2.16314
2.21623;0.41951
2.2542;-0.02553
-1.69482;1.49119
1.41447;-1.75713
-0.9647;2.04117
-0.33786;-2.23204
1.1841;1.92461
1.78577;1.38092
-2.23193;0.35774
-1.36724;1.80273
-0.95811;2.04983
-0.38259;2.22779
2.01473;1.02211
0.47296;-2.21133
-2.0092;-1.03426
-0.25324;-2.24742
2.01272;1.0296
0.04628;-2.26136
-0.67578;-2.16145
1.72777;-1.46172
-2.25057;-0.25282
0.08932;2.26383
1.08441;1.98863
-2.18762;-0.5872
-0.94934;2.05988
-2.12327;0.80163
1.21122;1.91733
1.80948;-1.36775
-1.27197;-1.87632
1.09738;-1.98546
1.13419;-1.96492
1.07318;-2.00053
